AidData Project ID,Title,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Other Organizations,Source,Start Date (DD/MM/YYYY),End Date (DD/MM/YYYY),Planned Start Date (DD/MM/YYYY),Planned End Date (DD/MM/YYYY),Source Detail,Status,AidData Sector Code,AidData Sector Name,AidData Purpose Code,AidData Purpose Name,AidData Activity Code(s),AidData Activity Name(s),Short Description,Long Description,Donor Project ID,Donor Secondary Project ID,Additional Info,Project Commitment Amount (Constant USD2011),Project Disbursement Amount (Constant USD2011),Total Project Cost (Donor Reported),CRS: Untied Amount (Nominal USD),CRS: Tied Amount (Nominal USD),CRS: Partial Tied Amount (Nominal USD),CRS: Pdgg,CRS: Channel Code,CRS: Bi Multi,CRS: Desertification,CRS: Environment,CRS: Gender,CRS: Trade,CRS: Climate,CRS: Biodiversity,CRS: Region,CRS: Sector Code,CRS: Sector,CRS: Purpose Code,CRS: Purpose Name,CRS: Flow Name,CRS: Finance T,CRS: Associated Financing,CRS: Future Ds Principal Amount Usd Nominal,CRS: Future Ds Interest Amount Usd Nominal,CRS: Irtc Amount Usd Nominal,CRS: Received Amount Usd Nominal,CRS: Aid T,CRS: Arrears Interest Amount Usd Nominal,CRS: Arrears Principal Amount Usd Nominal,CRS: Channel Name,CRS: Expert Commitment Amount Usd Nominal,CRS: Export Credit Amount Usd Nominal,CRS: Export Extended Amount Usd Nominal,CRS: FTC,CRS: Initial Report,CRS: Interest Amount Usd Nominal,CRS: Outstanding Amount Usd Nominal,CRS: Repay Type,CRS: Second Interest Rate
107058347,"La CTB est chargée de la formulation des prestations qu'elle réalise, ensemble avec le pays partenaire et sur la base des termes de références approuvés par l'attaché",Belgium,BE,Funding,DGCD,,Extending,UNICEF - Children's Fund - PRT,,Implementing,,OECD,,,,,CRS Online 2012,READY,998,UNALLOCATED/  UNSPECIFIED,99810,Sectors not specified,23010.02|43040.03|41020.02,"Energy sector policy, planning and programs|Rural development, planning and management|Air pollution control","LA CTB EST CHARGÉE DE LA FORMULATION DES PRESTATIONS QU'ELLE RÉALISE, ENSEMBLE AVEC LE PAYS PARTENAIRE ET SUR LA BASE DES TERMES DE RÉFÉRENCES APPROUV","La CTB est chargée de la formulation des prestations qu'elle réalise, ensemble avec le pays partenaire et sur la base des termes de références approuvés par l'attaché",3004885,2011004885,,202165,202165,0,0.20216468298109011,,,0,10000,1,,,0,,,,South America,998,XII. Unallocated / Unspecified,99810,Sectors not specified,ODA Grants,110,,,,,,C01,,,"PUBLIC SECTOR (donor, recipient, other)",,,,1,8,,,,
906000596630,"Building good governance and sustainable development from the participatory management of territory in Cajamarca, Peru",Spain,,Funding,MUNIC,,Extending,Civil Engineering without borders- Catalonia,,Implementing,,OECD 2013,,,,,,READY,510|151|410,"GENERAL BUDGET SUPPORT|Government and civil society, general|GENERAL ENVIRONMENTAL PROTECTION",51010,General budget support,15140.04|41010.02|51010.05,"Civil service and administrative reform|Environmental policy, laws, regulations and economic instruments|General program assistance","BUILDING GOOD GOVERNANCE AND SUSTAINABLE DEVELOPMENT FROM THE PARTICIPATORY MANAGEMENT OF TERRITORY IN CAJAMARCA, PERU","Construint governabilitat i desenvolupament sostenible des de la gestió participativa del territori a Cajamarca, Perú ::",009-072581-1,2013003854,,60759,36455,0,0.06306425916091343,0,0,2,22000,1,0,0,0,0,,0,South America,151,I.5.a. Government & Civil Society-general,15112,Decentralisation and support to subnational govt.,ODA Grants,110,,,,,,C01,,,National NGOs,,,,1,1,,,,
906000402376,Climate Smart Cities: A Mini-Stern Review of Lima and Callao,United Kingdom,,Funding,FCO,,Extending,OTHER,,Implementing,,OECD 2013,,,,,,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,,,CLIMATE SMART CITIES: A MINI-STERN REVIEW OF LIMA AND CALLAO,Climate Smart Cities: A Mini-Stern Review of Lima and Callao,PPY LAM 1314-4979,2013006185,,65054,65054,0,0.06450844277673547,0,0,0,50000,1,0,2,,,,2,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,,,,0,C01,,,Others,,,,,3,0,,,0
96192506,"Project of integral renovatoin plan, old quarter of Huamanga",Spain,ES,Funding,MFA,,Extending,MIN. OF AGRIC. DEVPT WATER RESOURCES AUTHORITY OF PANAMA INSTITUTE OF AGRIC RESEARCH SENAPAN,,Implementing,,OECD,1/1/2010,1/1/2012,,,CRS Online 2012,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41040,Site preservation,,,"PROJECT OF INTEGRAL RENOVATION PLAN, OLD QUARTER OF HUAMANGA",Subvención de Cooperación Internacional,2010-BIL-AGE-1886,2010001886,,252675,252675,0,0.23841059602649006,0.0,0.0,0,12000,1,0,2,0,0,0,0,South America,410,IV.1. General Environment Protection,41040,Site preservation,ODA Grants,110,,,,,,C01,,,Recipient government,,,,,1,,,,
96192468,Project of support for cultural centres management linked to P>D program,Spain,ES,Funding,MFA,,Extending,MIN. OF AGRIC. DEVPT WATER RESOURCES AUTHORITY OF PANAMA INSTITUTE OF AGRIC RESEARCH SENAPAN,,Implementing,,OECD,1/1/2010,1/1/2012,,,CRS Online 2012,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41040,Site preservation,,,PROJECT OF SUPPORT FOR CULTURAL CENTRES MANAGEMENT LINKED TO P>D PROGRAM,Subvención de Cooperación Internacional,2010-BIL-AGE-1885,2010001885,,112300,112300,0,0.10596026490066225,0.0,0.0,0,11000,1,0,2,0,0,0,0,South America,410,IV.1. General Environment Protection,41040,Site preservation,ODA Grants,110,,,,,,C01,,,Donor government,,,,,1,,,,
50070387,AGUASAN Sector agua y saneamiento,Switzerland,CH,Funding,SDC,,Extending,WORLD BANK GROUP,,Implementing,,OECD,1/1/1997,31/12/2012,,,CRS_ONLINE_MAY2011,READY,140,WATER SUPPLY AND SANITATION,14030,Basic drinking water supply and basic sanitation,16010.05|13040.01|41010.01|15140.04|15150.08,"Support for vulnerable groups|Unspecified STD and HIV/AIDS activities or does not fit elsewhere in group|Environmental policy and administrative management, activity unspecified or does not fit elsewhere in group|Civil service and administrative reform|Free flow of information",AGUASAN,,7F-02643.05.01,1997001006,,681614,0,0,0.553556601162,,,1,44000,1,0,0,0,0,0,0,South America,140,I.4. Water Supply & Sanitation,14030,Basic drinking water supply and basic sanitation,ODA Grants,110,,,,,,,,,WORLD BANK GROUP,,,,,3,,,,
906000598950,Own call of interest. Project: Training on sustainable territorial development,Spain,,Funding,UNIV,,Extending,Politechnic University of Catalonia.,,Implementing,,OECD 2013,,,,,,READY,430|410,MULTISECTOR|GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,41010.02|43081.01,"Environmental policy, laws, regulations and economic instruments|Multisector education/training activities",OWN CALL OF INTEREST. PROJECT: TRAINING ON SUSTAINABLE TERRITORIAL DEVELOPMENT,El objetivo general consiste en dotar de las capacidades necesarias en materia de Gestión de Recursos Naturales y Ordenamiento Territorial a los profesionales y funcionarios del Municipio de Pachacamac. Los objetivos específicos son: 1. Dotar a los profesionales de herramientas y metodologías de gestión y planificación territorial en el marco nacional y global. 2. Confrontar el reto de ordenar los procesos de ocupación del territorio en el distrito y sensibilizar a la población. 3. Capacitar a empleados públicos y privados de instituciones que trabajan en la disciplina del Ordenamiento Territorial.,009-064695-1,2013001375,,1535,1535,0,0,0.0015932023366967605,0,2,51000,1,0,1,0,0,,1,South America,430,IV.2. Other Multisector,43040,Rural development,ODA Grants,110,,,,,,D01,,,"University, college or other teaching institution, research institute or think-tank",,,,1,1,,,,
906000525053,Sierra Natural Resources Management & Poverty Alleviation Project,WORLD BANK,,Funding,IBRD,,Extending,PRONAMACHCS,,Implementing,,OECD 2013,,,,,,READY,151|410|312|311,"Government and civil society, general|GENERAL ENVIRONMENTAL PROTECTION|Forestry|Agriculture",41010,Environmental policy and administrative management,15150.02|31120.01|31130.02|31140.02|31191.04|31220.02|41010.02,"Community participation and development|Agricultural development, activity unspecified or does not fit elsewhere in group|Soil improvement|Irrigation|Agricultural co-operatives|Afforestation |Environmental policy, laws, regulations and economic instruments",SIERRA NATURAL RESOURCES MANAGEMENT & POVERTY ALLEVIATION PROJECT,The general objective of the Sierra-Natural Resources Management and Poverty Alleviation Project is to help alleviate the poverty of rural Sierra people. Specific project objectives are to assist the poor to: (1) improve sustainable management of natural resources through soil conservation measures and reforestation at the micro-catchment level; (2) increase rural production and productivity through introduction of irrigation and improved agricultural practices; and (3) strengthen their rural organizations so that they can become autonomous and sustainable entities. The project has four components: (1) participative identification and formulation of rural investments in micro-catchments; (2) rural investments; (3) strengthening of rural community institutions; and (4) logistical support and training to the implementing agency (PRONAMACHCS).,P042442.IBRD41300.crs3,1997005192,,0,0,0,,,,1,12000,4,,1,,,,,South America,311,III.1.a. Agriculture,31140,Agricultural water resources,Other Official Flows (non Export Credit),410,,,,,1.0944997559999998,C01,,,Recipient government,,,,,3,0.01113933086,,2,
50077648,"Bureau of Alcohol, Tobacco, Firearms and Explosives: Firearm Trace",United States,US,Funding,MISC,,Extending,"PUBLIC SECTOR (donor, recipient, other)",,Implementing,,OECD,1/1/2009,31/12/2009,,,CRS_ONLINE_MAY2011,READY,151,"Government and civil society, general",15130,Legal and judicial development,41020.02|21020.02|32120.16,"Air pollution control|Road infrastructure, road vehicles|Engineering","BUREAU OF ALCOHOL, TOBACCO, FIREARMS AND EXPLOSIVES: FIREARM TRACE","The systematic process of tracking a recovered crime guns history from its source (manufacturer/importer) through the chain of distribution (wholesaler/retailer) to the first unlicensed purchaser of the firearm.. ATF conducts criminal investigations, regulates the firearms and explosives industries, and assists other law enforcement agencies. This work is undertaken to prevent terrorism, reduce violent crime and to protect the public.",DOJ00216,2009027837,,178,178,0,,0.000172,,2,10000,1,,0,,,,,South America,151,I.5.a. Government & Civil Society-general,15130,Legal and judicial development,ODA Grants,110,,,,,,D02,,,"PUBLIC SECTOR (donor, recipient, other)",,,,1,1,,,,
107968429,Environmental policy and administrative management,Germany,DE,Funding,BMZ,,Extending,SANAD Fund for MSME (SANAD),,Implementing,,OECD,1/1/2011,31/12/2011,,,CRS Online 2012,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41010,Environmental policy and administrative management,15150.01,"Strengthening civil society, activity unspecified or does not fit elsewhere in group",ENVIRONMENTAL POLICY AND ADMINISTRATIVE MANAGEMENT,support for the implementation of the German development cooperation aims,12802198,2011003905,,161127,161127,0,0.13051301000000001,3.0614170000000003E-2,,1,10000,1,0,2,1,,1,1,South America,410,IV.1. General Environment Protection,41010,Environmental policy and admin. mgmt,ODA Grants,110,,0.0,0.0  ,0.0,,D01,0.0,0.0,"PUBLIC SECTOR (donor, recipient, other)",0.0,0.0,,1,8,0.0,0.0,,
50053326,"POSTGRADUATE STUDIES ON EDUCATION AND MUSEUMS: HERITAGE, IDENTITY AND CULTURAL MEDIATION",Spain,ES,Funding,MFA,,Extending,Murcia University,,Implementing,,OECD,1/1/2009,,,,CRS_ONLINE_MAY2011,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41040,Site preservation,,,"POSTGRADUATE STUDIES ON EDUCATION AND MUSEUMS: HERITAGE, IDENTITY AND CULTURAL MEDIATION","ESTUDIOS DE POSTGRADO EN EDUCACIÓN Y MUSEOS: PATRIMONIO, IDENTIDAD Y MEDIACIÓN CULTURAL",4783,2009004783,,5955,5955,0,0.0,0.00588358167386,0.0,0,10000,1,0,2,0,0,0,0,South America,410,IV.1. General Environment Protection,41040,Site preservation,ODA Grants,110,,0,0,0,0.0,,0,0,"PUBLIC SECTOR (donor, recipient, other)",,0,,1,1,0,0,,0
50019205,Environmental education/ training,Germany,DE,Funding,BMZ,,Extending,Public sector,,Implementing,,OECD,,,,,CRS_ONLINE_MAY2011,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41081,Environmental education/ training,24030.02,All formal sector financial intermediaries,ENVIRONMENTAL EDUCATION/ TRAINING,Umwelterziehung/ -fortbildung,ST0917559,2009005138,,12988,12988,0,0.00242905,0.0103554,,1,10000,1,,2,1,,,,South America,410,IV.1. General Environment Protection,41081,Environmental education/training,ODA Grants,110,,0,0,0,0.0,,0,0,"PUBLIC SECTOR (donor, recipient, other)",,0,,1,8,0,0,,
50053247,"SCHOLARSHIPS. POSTGRADUATE UNIVERSITY EDUCATION, DOCTORAL AND POSTDOCTORAL, WITH THE GOAL OF PROMOTING THE CULTIVATION OF HUMAN CAPITAL",Spain,ES,Funding,MFA,,Extending,AECID,,Implementing,,OECD,1/1/2009,,,,CRS_ONLINE_MAY2011,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41082,Environmental research,15250.01,Explosive mine removal,"SCHOLARSHIPS. POSTGRADUATE UNIVERSITY EDUCATION, DOCTORAL AND POSTDOCTORAL, WITH THE GOAL OF PROMOTING THE CULTIVATION OF HUMAN CAPITAL",CIENCIAS AMBIENTALES,2616,2009002616,,17514,17514,0,0.0,0.0,0.0173055841805,0,10000,1,0,2,0,0,0,0,South America,410,IV.1. General Environment Protection,41082,Environmental research,ODA Grants,110,,0,0,0,0.0,,0,0,"PUBLIC SECTOR (donor, recipient, other)",,0,,1,1,0,0,,0
50053248,"SCHOLARSHIPS. POSTGRADUATE UNIVERSITY EDUCATION, DOCTORAL AND POSTDOCTORAL, WITH THE GOAL OF PROMOTING THE CULTIVATION OF HUMAN CAPITAL",Spain,ES,Funding,MFA,,Extending,AECID,,Implementing,,OECD,1/1/2009,,,,CRS_ONLINE_MAY2011,READY,410,GENERAL ENVIRONMENTAL PROTECTION,41082,Environmental research,15250.01,Explosive mine removal,"SCHOLARSHIPS. POSTGRADUATE UNIVERSITY EDUCATION, DOCTORAL AND POSTDOCTORAL, WITH THE GOAL OF PROMOTING THE CULTIVATION OF HUMAN CAPITAL",CIENCIAS AMBIENTALES,2617,2009002617,,5135,5135,0,0.0,0.0,0.00507390335608,0,10000,1,0,2,0,0,0,0,South America,410,IV.1. General Environment Protection,41082,Environmental research,ODA Grants,110,,0,0,0,0.0,,0,0,"PUBLIC SECTOR (donor, recipient, other)",,0,,1,1,0,0,,0
906000604948,Comprehensive local and concentrated development in rural areas of Our Land Program,Spain,,Funding,AG,,Extending,Fundación para la Cooperación APY Solidaridad en Acción,,Implementing,,OECD 2013,,,,,,READY,151|430|160|410|140|311,"Government and civil society, general|MULTISECTOR|OTHER SOCIAL INFRASTRUCTURE AND SERVICES|GENERAL ENVIRONMENTAL PROTECTION|WATER SUPPLY AND SANITATION|Agriculture",43010,Multisector aid,14015.01|15140.04|15150.02|16030.01|31150.04|41005.01|43040.01,"Water resources protection, activity unspecified or does not fit elsewhere in group|Civil service and administrative reform|Community participation and development|Housing policy and administrative management, activity unspecified or does not fit elsewhere in group|Agricultural machinery/equipment|General environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|Rural development, activity unspecified or does not fit elsewhere in this group ",COMPREHENSIVE LOCAL AND CONCENTRATED DEVELOPMENT IN RURAL AREAS OF OUR LAND PROGRAM,"El Programa Nuestra Tierra tiene como objetivo global desarrollar un modelo integral, sostenible y concertado para la lucha contra la pobreza rural en 9 distritos de las provincias de Ayabaca, Huancabamba y Morropón (sierra de Piura), uniendo los esfuerzos de gran cantidad de actores de desarrollo y partiendo de capacidades y recursos existentes pero apenas aprovechados actualmente. Esta meta general se concreta en 3 objetivos específicos:_x000D_ _x000D_ - Aumento de las capacidades de los actores sociales e institucionales en 9 municipios mancomunados de las provincias Ayabaca, Huancabamba y Morropón._x000D_ - Fortalecimiento del tejido económico y de la sostenibilidad ambiental en 6 micro cuencas de la Región Piura. _x000D_ - Aplicación de un modelo sostenible de hábitat confortable que garantice el acceso a vivienda digna, saludable y a un ordenamiento básico de las comunidades._x000D_ _x000D_ Para alcanzar los objetivos se propone una estrategia basada en procesos, con tres grandes líneas de actuación: _x000D_ _x000D_ La primera busca el fortalecimiento de la sociedad civil y de las municipalidades, para avanzar en una gobernabilidad justa y equitativa con presencia política de la mujer; en resumen, mejorar un sistema democrático mediante acciones de participación y cohesión social, de forma que las decisiones inherentes al desarrollo local cuenten con la implicación de todos y todas._x000D_ _x000D_ La segunda apoya el crecimiento económico de las familias campesinas mediante actividades productivas rentables, orientadas por un lado a satisfacer las necesidades familiares básicas, mejorando la calidad de vida y la seguridad alimentaria; por otro lado, a aprovechar la demanda del mercado local, impulsando iniciativas ecológicas, sostenibles y justas para productores y productoras._x000D_ _x000D_ En tercer lugar, se promueve un modelo sostenible de hábitat que mejore las condiciones de la vivienda con un planteamiento integral, saludable y que ayude a incorporar nuevos hábitos de vida, indispensables para alcanzar el derecho a la salud y a las relaciones familiares armónicas._x000D_ _x000D_ El enfoque medioambiental (básico para proteger las fuentes de recursos hídricos) y el territorial por micro cuencas, permiten no sólo frenar el deterioro progresivo del entorno, sino centrar el impacto de la intervención en las comunidades más desfavorecidas y dispersas que, en este caso, son también las que cuentan con las pocas áreas de bosque montano que aún quedan en la zona._x000D_ _x000D_ Además de la dotación y traspaso de tecnologías directamente a las familias productoras, proceso llevado a cabo mayoritariamente por hombres y mujeres de su misma comunidad (Yachachiq), otra de las principales innovaciones de la propuesta respecto a lo que se ha trabajado en cooperación en Piura es el refuerzo institucional de todos los actores en lo relativo a Género y Desarrollo, que permitirá aplicar, investigar y validar métodos sobre el terreno, al revés de lo r",009-079075-1,2013005058,,0,1577136,0,0,0,0,1,22000,1,1,2,1,0,,1,South America,160,I.6. Other Social Infrastructure & Services,16050,Multisector aid for basic soc. serv.,ODA Grants,110,,,,,,C01,,,National NGOs,,,,,3,,,,
